20200524-110016,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200524-121657,INFO,252,44.01,29.87,58.88,1029.9,24.7,69.8,5.17,-10.92,2.74,1.36
20200524-121737,INFO,253,44.55,29.83,58.7,1029.86,24.7,69.6,5.13,-10.9,2.87,1.3
20200524-121816,INFO,254,44.01,29.87,59.08,1029.91,24.7,69.6,5.17,-10.52,2.74,1.43
20200524-121856,INFO,255,44.01,29.74,59.37,1029.93,24.7,69.7,5.04,-10.33,2.83,1.49
20200524-121936,INFO,256,44.55,29.74,59.66,1029.91,24.7,69.5,5.04,-9.84,2.94,1.54
20200524-122055,INFO,257,44.01,29.96,59.39,1029.89,24.7,69.3,5.26,-9.91,2.67,1.55
20200524-122135,INFO,258,44.55,30.03,59.02,1029.96,24.7,70.2,5.33,-11.18,2.72,1.29
20200524-122214,INFO,259,43.47,30.14,58.9,1029.93,24.7,70.2,5.44,-11.3,2.45,1.37
20200524-122334,INFO,260,44.55,29.89,58.91,1029.97,24.8,69.5,5.09,-10.59,2.88,1.36
20200524-122413,INFO,261,44.01,29.89,59.13,1030.0,24.7,69.3,5.19,-10.17,2.72,1.49
20200524-122453,INFO,262,44.01,29.8,59.29,1029.95,24.7,69.9,5.1,-10.61,2.79,1.44
20200524-122532,INFO,263,44.01,29.78,58.95,1029.92,24.6,69.6,5.18,-10.65,2.75,1.4
20200524-122612,INFO,264,44.01,29.87,58.72,1029.92,24.6,69.8,5.27,-11.08,2.68,1.33
20200524-122652,INFO,265,44.55,29.71,58.96,1029.97,24.6,69.8,5.11,-10.84,2.9,1.33
20200524-122851,INFO,266,44.01,29.58,59.16,1029.96,24.5,70.0,5.08,-10.84,2.84,1.4
20200524-122930,INFO,267,43.47,29.62,58.25,1029.92,24.5,70.0,5.12,-11.75,2.71,1.26
20200524-123010,INFO,268,43.47,29.76,58.95,1029.89,24.5,69.9,5.26,-10.95,2.61,1.41
20200524-123050,INFO,269,44.01,29.76,59.45,1029.9,24.5,69.9,5.26,-10.45,2.71,1.48
20200524-123129,INFO,270,43.47,29.63,59.67,1029.9,24.5,69.9,5.13,-10.23,2.7,1.58
20200524-123209,INFO,271,44.01,29.74,58.7,1029.86,24.4,70.1,5.34,-11.4,2.67,1.29
20200524-123249,INFO,272,44.55,29.6,59.06,1029.93,24.5,70.2,5.1,-11.14,2.93,1.3
20200524-123328,INFO,273,44.01,29.65,59.35,1029.86,24.5,70.2,5.15,-10.85,2.79,1.41
20200524-123408,INFO,274,44.01,29.67,59.39,1029.82,24.5,70.3,5.17,-10.91,2.77,1.41
20200524-123448,INFO,275,44.01,29.58,59.46,1029.91,24.5,70.3,5.08,-10.84,2.84,1.43
20200524-123527,INFO,276,44.01,29.76,59.07,1029.86,24.5,70.5,5.26,-11.43,2.71,1.32
20200524-123607,INFO,277,44.01,29.71,59.5,1029.84,24.5,70.3,5.21,-10.8,2.74,1.43
20200524-123647,INFO,278,44.01,29.72,59.4,1029.86,24.5,70.1,5.22,-10.7,2.74,1.44
20200524-123726,INFO,279,44.01,29.63,58.79,1029.8,24.5,70.4,5.13,-11.61,2.8,1.27
20200524-123806,INFO,280,44.55,29.81,58.95,1029.87,24.6,70.2,5.21,-11.25,2.83,1.28
20200524-123846,INFO,281,44.01,29.78,59.32,1029.87,24.5,70.0,5.28,-10.68,2.7,1.43
20200524-123925,INFO,282,43.47,29.63,58.98,1029.87,24.5,69.9,5.13,-10.92,2.7,1.42
20200524-124005,INFO,283,44.01,29.71,58.89,1029.91,24.5,69.7,5.21,-10.81,2.74,1.38
20200524-124045,INFO,284,43.47,29.72,58.82,1029.87,24.6,69.8,5.12,-10.98,2.69,1.4
20200524-124124,INFO,285,44.55,29.6,58.7,1029.85,24.6,69.9,5.01,-11.2,2.99,1.26
20200524-124204,INFO,286,44.01,29.98,58.57,1029.81,24.5,69.7,5.48,-11.13,2.56,1.31
20200524-124244,INFO,287,44.01,29.91,58.64,1029.84,24.5,69.9,5.41,-11.26,2.61,1.3
20200524-124323,INFO,288,44.01,29.78,58.53,1029.82,24.5,69.7,5.28,-11.17,2.7,1.3
20200524-124403,INFO,289,44.01,29.71,61.89,1029.78,24.5,69.8,5.21,-7.91,2.74,2.26
20200524-124443,INFO,290,44.55,29.91,58.44,1029.8,24.6,70.0,5.31,-11.56,2.76,1.2
20200524-124602,INFO,291,44.01,29.91,58.85,1029.76,24.6,69.7,5.31,-10.85,2.66,1.37
20200524-124642,INFO,292,44.01,30.2,59.4,1029.8,24.6,70.3,5.6,-10.9,2.47,1.41
20200524-124721,INFO,293,45.08,30.07,58.39,1029.76,24.6,70.2,5.47,-11.81,2.74,1.13
20200524-124841,INFO,294,44.01,29.96,57.97,1029.75,24.7,69.7,5.26,-11.73,2.67,1.19
20200524-124920,INFO,295,43.47,29.94,58.65,1029.73,24.6,69.3,5.34,-10.65,2.53,1.43
20200524-125000,INFO,296,44.01,29.89,58.72,1029.71,24.7,69.7,5.19,-10.98,2.72,1.34
20200524-125040,INFO,297,44.01,30.01,58.62,1029.71,24.7,69.7,5.31,-11.08,2.64,1.32
20200524-125119,INFO,298,44.01,29.81,58.46,1029.71,24.7,69.6,5.11,-11.14,2.78,1.3
20200524-125239,INFO,299,44.55,29.67,59.54,1029.76,24.8,69.3,4.87,-9.76,3.06,1.54
20200524-125318,INFO,300,44.01,29.85,59.06,1029.74,24.8,69.8,5.05,-10.74,2.8,1.4
20200524-125358,INFO,301,44.01,29.72,58.85,1029.74,24.8,69.4,4.92,-10.55,2.9,1.41
20200524-125438,INFO,302,43.47,29.92,58.81,1029.75,24.8,69.5,5.12,-10.69,2.65,1.43
20200524-125517,INFO,303,44.55,30.18,58.75,1029.79,24.8,69.7,5.38,-10.95,2.67,1.3
20200524-125557,INFO,304,44.01,30.16,58.49,1029.81,24.8,69.4,5.36,-10.91,2.58,1.33
20200524-125637,INFO,305,44.55,30.11,58.45,1029.82,24.8,69.2,5.31,-10.75,2.72,1.29
20200524-125716,INFO,306,44.55,30.01,58.57,1029.83,24.8,69.5,5.21,-10.93,2.79,1.28
20200524-125836,INFO,307,44.55,29.87,59.15,1029.85,24.9,68.9,4.97,-9.75,2.95,1.5
20200524-125915,INFO,308,44.01,29.87,59.18,1029.84,24.9,68.9,4.97,-9.72,2.85,1.56
20200524-125955,INFO,309,44.01,29.89,58.85,1029.87,25.0,69.0,4.89,-10.15,2.89,1.46
20200524-161217,INFO,310,46.16,32.12,56.01,1029.0,25.3,70.8,6.82,-14.79,2.06,0.67
20200524-161257,INFO,311,45.08,32.1,56.05,1029.02,25.3,71.3,6.8,-15.25,1.91,0.72
20200524-161336,INFO,312,46.16,31.99,55.7,1029.0,25.3,71.4,6.69,-15.7,2.12,0.61
20200524-161416,INFO,313,45.62,32.07,55.9,1029.02,25.3,71.3,6.77,-15.4,2.0,0.67
20200524-161456,INFO,314,46.16,32.1,55.98,1029.01,25.3,71.4,6.8,-15.42,2.07,0.64
20200524-161535,INFO,315,45.08,32.08,55.8,1029.01,25.3,71.4,6.78,-15.6,1.92,0.69
20200524-161615,INFO,316,45.62,32.16,55.91,1029.01,25.3,71.4,6.86,-15.49,1.96,0.66
20200524-161655,INFO,317,45.62,32.1,55.83,1029.02,25.3,71.4,6.8,-15.57,1.99,0.66
20200524-161734,INFO,318,46.16,32.12,55.72,1029.0,25.3,71.3,6.82,-15.58,2.06,0.61
20200524-161814,INFO,319,45.08,32.17,55.65,1029.04,25.3,71.3,6.87,-15.65,1.88,0.68
20200524-161854,INFO,320,46.16,32.16,55.74,1028.98,25.3,71.3,6.86,-15.56,2.04,0.62
20200524-161933,INFO,321,45.62,32.12,55.74,1029.02,25.3,71.3,6.82,-15.56,1.98,0.65
20200524-162013,INFO,322,45.62,32.08,55.63,1028.95,25.3,71.3,6.78,-15.67,2.0,0.64
20200524-162053,INFO,323,45.62,32.36,55.46,1028.99,25.3,71.3,7.06,-15.84,1.88,0.62
20200524-162132,INFO,324,45.62,32.27,55.89,1028.99,25.3,71.3,6.97,-15.41,1.92,0.67
20200524-162212,INFO,325,46.16,32.25,55.57,1028.97,25.3,71.3,6.95,-15.73,2.0,0.6
20200524-162252,INFO,326,46.16,32.25,55.75,1028.98,25.3,71.3,6.95,-15.55,2.0,0.62
20200524-162331,INFO,327,45.08,32.23,55.59,1029.0,25.3,71.3,6.93,-15.71,1.85,0.67
20200524-162411,INFO,328,45.62,32.27,55.95,1028.99,25.3,71.3,6.97,-15.35,1.92,0.67
20200524-162451,INFO,329,46.16,32.23,55.6,1029.03,25.3,71.3,6.93,-15.7,2.01,0.6
20200524-162530,INFO,330,45.08,32.27,55.55,1028.96,25.3,71.3,6.97,-15.75,1.84,0.66
20200524-162610,INFO,331,45.08,32.07,55.75,1028.97,25.3,71.2,6.77,-15.45,1.92,0.69
20200524-162650,INFO,332,46.16,32.14,57.38,1028.99,25.3,71.3,6.84,-13.92,2.05,0.81
20200524-162729,INFO,333,45.62,32.08,55.87,1028.99,25.3,71.3,6.78,-15.43,2.0,0.66
20200524-162809,INFO,334,45.62,32.16,56.15,1028.99,25.3,71.3,6.86,-15.15,1.96,0.7
20200524-162849,INFO,335,45.62,32.21,55.55,1028.95,25.4,71.3,6.81,-15.75,1.97,0.63
20200524-162928,INFO,336,46.16,32.14,55.53,1028.98,25.3,71.3,6.84,-15.77,2.05,0.59
20200524-163048,INFO,337,45.62,32.21,55.53,1029.02,25.3,71.2,6.91,-15.67,1.94,0.63
20200524-163127,INFO,338,45.62,32.28,55.61,1028.95,25.3,71.3,6.98,-15.69,1.91,0.64
20200524-163207,INFO,339,45.62,32.21,55.49,1028.94,25.3,71.2,6.91,-15.71,1.94,0.63
20200524-163247,INFO,340,46.16,32.19,55.49,1028.93,25.3,71.2,6.89,-15.71,2.03,0.59
20200524-163326,INFO,341,46.16,32.32,55.69,1028.98,25.3,71.3,7.02,-15.61,1.97,0.61
20200524-163406,INFO,342,46.16,32.21,55.53,1028.96,25.3,71.3,6.91,-15.77,2.02,0.59
20200524-163446,INFO,343,46.16,32.27,55.83,1028.94,25.3,71.3,6.97,-15.47,1.99,0.63
20200524-163525,INFO,344,45.62,32.1,55.77,1028.98,25.3,71.3,6.8,-15.53,1.99,0.65
20200524-163605,INFO,345,46.16,31.81,56.59,1029.0,25.3,71.3,6.51,-14.71,2.2,0.71
20200524-163644,INFO,346,46.16,31.99,56.29,1028.96,25.3,71.3,6.69,-15.01,2.12,0.67
20200524-163724,INFO,347,45.62,32.08,56.27,1028.94,25.3,71.2,6.78,-14.93,2.0,0.71
20200524-163923,INFO,348,46.16,32.1,55.91,1029.0,25.3,71.3,6.8,-15.39,2.07,0.63
20200524-164003,INFO,349,45.62,32.19,55.97,1028.94,25.3,71.3,6.89,-15.33,1.95,0.68
20200524-164042,INFO,350,46.16,32.05,55.67,1028.98,25.3,71.4,6.75,-15.73,2.09,0.6
20200524-164122,INFO,351,46.16,32.1,56.31,1028.97,25.3,71.4,6.8,-15.09,2.07,0.67
20200524-164202,INFO,352,46.16,32.03,55.69,1028.93,25.3,71.5,6.73,-15.81,2.1,0.6
20200524-164241,INFO,353,46.16,32.1,55.99,1028.88,25.3,71.4,6.8,-15.41,2.07,0.64
20200524-164401,INFO,354,45.08,32.07,55.59,1028.88,25.3,71.5,6.77,-15.91,1.92,0.66
20200524-164440,INFO,355,45.62,32.12,55.8,1028.86,25.3,71.5,6.82,-15.7,1.98,0.65
20200524-164520,INFO,356,45.62,32.27,55.87,1028.88,25.3,71.4,6.97,-15.53,1.92,0.66
20200524-164639,INFO,357,46.16,32.17,55.98,1028.86,25.3,71.4,6.87,-15.42,2.04,0.64
20200524-164719,INFO,358,45.62,32.05,56.02,1028.87,25.3,71.4,6.75,-15.38,2.01,0.68
20200524-164759,INFO,359,45.62,31.99,55.96,1028.84,25.3,71.3,6.69,-15.34,2.04,0.67
20200524-164838,INFO,360,45.08,32.08,55.66,1028.85,25.3,71.3,6.78,-15.64,1.92,0.68
20200524-164918,INFO,361,45.62,32.07,55.76,1028.82,25.3,71.2,6.77,-15.44,2.0,0.66
20200524-164958,INFO,362,46.16,32.16,55.52,1028.76,25.3,71.2,6.86,-15.68,2.04,0.6
20200524-165037,INFO,363,46.16,31.99,55.42,1028.76,25.3,71.2,6.69,-15.78,2.12,0.59
20200524-165117,INFO,364,46.16,32.05,56.17,1028.83,25.3,71.3,6.75,-15.13,2.09,0.66
20200524-165157,INFO,365,45.62,32.1,56.15,1028.84,25.3,71.4,6.8,-15.25,1.99,0.69
20200524-165236,INFO,366,46.16,31.98,55.81,1028.73,25.3,71.4,6.68,-15.59,2.12,0.62
20200524-165316,INFO,367,45.62,32.07,55.95,1028.77,25.3,71.5,6.77,-15.55,2.0,0.66
20200524-165356,INFO,368,45.08,32.08,56.04,1028.74,25.3,71.4,6.78,-15.36,1.92,0.71
20200524-165435,INFO,369,46.16,32.16,55.74,1028.79,25.3,71.5,6.86,-15.76,2.04,0.61
20200524-165515,INFO,370,46.16,32.07,56.01,1028.77,25.3,71.5,6.77,-15.49,2.08,0.64
20200524-165555,INFO,371,45.62,32.17,56.0,1028.74,25.3,71.5,6.87,-15.5,1.96,0.67
20200524-165634,INFO,372,45.62,32.3,56.42,1028.75,25.3,71.4,7.01,-14.98,1.9,0.72
20200524-165754,INFO,373,45.62,32.08,55.94,1028.74,25.4,71.4,6.68,-15.46,2.03,0.67
20200524-165833,INFO,374,45.62,32.17,55.7,1028.73,25.4,71.4,6.77,-15.7,1.99,0.64
20200524-165913,INFO,375,45.62,32.12,55.86,1028.78,25.3,71.3,6.82,-15.44,1.98,0.66
20200524-165953,INFO,376,45.62,32.08,55.63,1028.76,25.3,71.3,6.78,-15.67,2.0,0.64
20200524-170032,INFO,377,45.62,32.17,55.91,1028.8,25.3,71.3,6.87,-15.39,1.96,0.67
20200524-170112,INFO,378,45.62,32.16,55.03,1028.82,25.4,71.4,6.76,-16.37,1.99,0.57
20200524-170152,INFO,379,45.62,32.07,55.85,1028.79,25.3,71.3,6.77,-15.45,2.0,0.66
20200524-170231,INFO,380,46.16,32.19,55.9,1028.79,25.4,71.4,6.79,-15.5,2.06,0.63
20200524-170311,INFO,381,45.62,32.27,55.8,1028.81,25.3,71.4,6.97,-15.6,1.92,0.65
20200524-170351,INFO,382,45.08,32.16,55.45,1028.81,25.3,71.3,6.86,-15.85,1.88,0.65
20200524-170430,INFO,383,45.62,32.23,55.93,1028.74,25.4,71.5,6.83,-15.57,1.96,0.66
20200524-170510,INFO,384,45.62,32.16,55.4,1028.73,25.3,71.4,6.86,-16.0,1.96,0.61
20200524-170550,INFO,385,45.08,32.32,55.53,1028.77,25.3,71.3,7.02,-15.77,1.82,0.66
20200524-170629,INFO,386,46.16,32.25,55.87,1028.79,25.3,71.4,6.95,-15.53,2.0,0.63
20200524-170748,INFO,387,46.16,32.03,56.64,1028.8,25.3,71.4,6.73,-14.76,2.1,0.71
20200524-170828,INFO,388,46.16,32.17,55.66,1028.78,25.3,71.5,6.87,-15.84,2.04,0.6
20200524-170908,INFO,389,45.62,32.14,55.82,1028.8,25.3,71.5,6.84,-15.68,1.97,0.65
20200524-170947,INFO,390,46.16,32.25,55.75,1028.81,25.4,71.6,6.85,-15.85,2.03,0.61
20200524-171027,INFO,391,45.08,32.28,55.72,1028.8,25.3,71.5,6.98,-15.78,1.83,0.67
20200524-171107,INFO,392,45.62,32.21,55.68,1028.78,25.3,71.5,6.91,-15.82,1.94,0.64
20200524-171146,INFO,393,45.08,32.23,55.8,1028.81,25.3,71.5,6.93,-15.7,1.85,0.68
20200524-171226,INFO,394,45.62,32.21,55.66,1028.72,25.4,71.6,6.81,-15.94,1.97,0.63
20200524-171306,INFO,395,45.08,32.21,55.87,1028.74,25.3,71.6,6.91,-15.73,1.86,0.69
20200524-171345,INFO,396,45.62,32.19,55.83,1028.78,25.3,71.5,6.89,-15.67,1.95,0.65
20200524-171425,INFO,397,45.62,32.23,55.97,1028.76,25.3,71.5,6.93,-15.53,1.93,0.67
20200524-171505,INFO,398,45.08,32.12,55.97,1028.72,25.3,71.6,6.82,-15.63,1.9,0.7
20200524-171544,INFO,399,45.62,32.1,55.97,1028.76,25.3,71.6,6.8,-15.63,1.99,0.66
20200524-171624,INFO,400,46.16,32.25,56.11,1028.75,25.3,71.6,6.95,-15.49,2.0,0.64
20200524-171704,INFO,401,45.62,32.17,55.94,1028.78,25.3,71.7,6.87,-15.76,1.96,0.65
20200524-171743,INFO,402,45.62,32.1,56.02,1028.71,25.3,71.7,6.8,-15.68,1.99,0.66
20200524-171823,INFO,403,45.62,32.14,55.81,1028.69,25.3,71.7,6.84,-15.89,1.97,0.64
20200524-171942,INFO,404,45.62,32.27,55.86,1028.71,25.3,71.7,6.97,-15.84,1.92,0.65
20200524-172022,INFO,405,45.08,32.14,56.01,1028.77,25.3,71.7,6.84,-15.69,1.89,0.7
20200524-172102,INFO,406,46.16,32.19,55.81,1028.74,25.3,71.7,6.89,-15.89,2.03,0.61
20200524-172221,INFO,407,46.16,32.03,56.36,1028.71,25.3,71.8,6.73,-15.44,2.1,0.66
20200524-172301,INFO,408,45.62,32.1,56.34,1028.71,25.3,71.7,6.8,-15.36,1.99,0.7
20200524-172340,INFO,409,45.08,32.21,56.02,1028.72,25.3,71.8,6.91,-15.78,1.86,0.69
20200524-172420,INFO,410,45.08,32.21,56.11,1028.69,25.3,71.8,6.91,-15.69,1.86,0.7
20200524-172500,INFO,411,45.08,32.14,56.12,1028.72,25.3,71.9,6.84,-15.78,1.89,0.7
20200524-172539,INFO,412,45.08,32.03,55.89,1028.71,25.3,71.9,6.73,-16.01,1.94,0.68
20200524-172619,INFO,413,45.62,31.94,55.8,1028.79,25.3,71.8,6.64,-16.0,2.06,0.64
20200524-172659,INFO,414,45.62,32.19,56.55,1028.77,25.3,71.9,6.89,-15.35,1.95,0.71
20200524-172738,INFO,415,45.62,32.08,56.58,1028.8,25.3,71.9,6.78,-15.32,2.0,0.72
20200524-172818,INFO,416,46.16,32.05,56.29,1028.79,25.3,71.9,6.75,-15.61,2.09,0.65
20200524-172858,INFO,417,45.62,32.01,56.34,1028.77,25.3,72.0,6.71,-15.66,2.03,0.68
20200524-172937,INFO,418,45.62,31.98,56.7,1028.79,25.3,71.9,6.68,-15.2,2.04,0.73
20200524-173017,INFO,419,46.16,31.96,56.37,1028.8,25.3,71.9,6.66,-15.53,2.13,0.66
20200524-173136,INFO,420,46.16,32.03,56.58,1028.76,25.3,71.9,6.73,-15.32,2.1,0.68
20200524-173216,INFO,421,45.62,32.05,56.43,1028.77,25.3,72.0,6.75,-15.57,2.01,0.69
20200524-173256,INFO,422,45.62,32.17,56.38,1028.79,25.3,72.0,6.87,-15.62,1.96,0.69
20200524-173335,INFO,423,45.62,32.03,56.56,1028.77,25.3,72.0,6.73,-15.44,2.02,0.71
20200524-173415,INFO,424,45.08,32.07,56.67,1028.76,25.3,72.0,6.77,-15.33,1.92,0.76
20200524-173455,INFO,425,45.08,31.98,55.85,1028.8,25.3,72.0,6.68,-16.15,1.96,0.67
20200524-173534,INFO,426,45.62,32.12,58.48,1028.78,25.3,72.0,6.82,-13.52,1.98,0.95
20200524-173614,INFO,427,45.08,32.12,56.41,1028.74,25.3,72.0,6.82,-15.59,1.9,0.73
20200524-173654,INFO,428,45.08,31.9,56.63,1028.76,25.3,72.0,6.6,-15.37,2.0,0.75
20200524-173733,INFO,429,45.62,31.83,56.44,1028.76,25.3,72.0,6.53,-15.56,2.11,0.7
20200524-173813,INFO,430,45.62,31.87,56.45,1028.75,25.3,72.0,6.57,-15.55,2.09,0.7
20200524-173852,INFO,431,45.08,31.96,57.04,1028.78,25.3,72.0,6.66,-14.96,1.97,0.8
20200524-173932,INFO,432,45.62,31.85,56.72,1028.79,25.3,72.0,6.55,-15.28,2.1,0.73
20200524-174012,INFO,433,45.08,31.98,56.71,1028.77,25.3,72.0,6.68,-15.29,1.96,0.76
20200524-174051,INFO,434,45.08,31.9,57.3,1028.82,25.3,72.0,6.6,-14.7,2.0,0.83
20200524-174131,INFO,435,45.08,31.85,56.43,1028.8,25.3,72.1,6.55,-15.67,2.02,0.72
20200524-174211,INFO,436,45.62,31.92,57.07,1028.77,25.3,72.1,6.62,-15.03,2.07,0.76
20200524-174410,INFO,437,45.08,31.76,57.4,1028.78,25.3,72.3,6.46,-14.9,2.06,0.83
20200524-174449,INFO,438,45.08,31.87,56.99,1028.74,25.3,72.2,6.57,-15.21,2.01,0.78
20200524-174529,INFO,439,45.62,31.85,57.01,1028.76,25.3,72.3,6.55,-15.29,2.1,0.74
20200524-174609,INFO,440,45.08,31.98,56.75,1028.77,25.3,72.4,6.68,-15.65,1.96,0.75
20200524-174648,INFO,441,45.08,31.96,56.44,1028.78,25.3,72.3,6.66,-15.86,1.97,0.72
20200524-174728,INFO,442,45.08,32.08,56.42,1028.76,25.3,72.3,6.78,-15.88,1.92,0.71
20200524-174808,INFO,443,45.08,31.98,56.48,1028.77,25.3,72.3,6.68,-15.82,1.96,0.72
20200524-174847,INFO,444,45.08,31.88,56.03,1028.69,25.3,72.3,6.58,-16.27,2.01,0.67
20200524-174927,INFO,445,45.08,31.99,56.87,1028.67,25.3,72.1,6.69,-15.23,1.96,0.77
20200524-175046,INFO,446,45.08,32.03,56.49,1028.69,25.3,72.1,6.73,-15.61,1.94,0.73
20200524-175126,INFO,447,45.62,32.07,56.13,1028.65,25.3,72.2,6.77,-16.07,2.0,0.65
20200524-175206,INFO,448,46.16,32.03,56.57,1028.68,25.3,72.0,6.73,-15.43,2.1,0.67
20200524-175245,INFO,449,45.62,32.14,56.29,1028.67,25.3,72.0,6.84,-15.71,1.97,0.68
20200524-175325,INFO,450,45.62,32.1,56.2,1028.67,25.3,72.2,6.8,-16.0,1.99,0.66
20200524-175405,INFO,451,45.62,31.74,57.32,1028.69,25.3,72.3,6.44,-14.98,2.16,0.78
20200524-175444,INFO,452,45.62,31.85,57.14,1028.74,25.3,72.5,6.55,-15.36,2.1,0.75
20200524-175524,INFO,453,45.62,31.98,57.32,1028.69,25.3,72.4,6.68,-15.08,2.04,0.78
20200524-175604,INFO,454,46.16,32.03,56.37,1028.7,25.3,72.4,6.73,-16.03,2.1,0.64
20200524-175643,INFO,455,46.16,32.21,56.77,1028.72,25.4,72.3,6.81,-15.53,2.05,0.68
20200524-175723,INFO,456,46.16,32.08,56.14,1028.69,25.4,72.2,6.68,-16.06,2.11,0.62
20200524-175803,INFO,457,46.16,32.17,56.37,1028.73,25.4,72.1,6.77,-15.73,2.07,0.65
20200524-175842,INFO,458,45.08,32.28,56.62,1028.75,25.4,71.9,6.88,-15.28,1.86,0.76
20200524-175922,INFO,459,45.08,32.19,56.23,1028.71,25.5,71.9,6.69,-15.67,1.93,0.71
20200524-180002,INFO,460,45.62,32.32,56.48,1028.72,25.5,71.9,6.82,-15.42,1.95,0.7
20200524-180041,INFO,461,45.62,32.19,56.22,1028.72,25.5,71.8,6.69,-15.58,2.01,0.68
20200524-180121,INFO,462,45.62,32.08,56.22,1028.72,25.5,71.9,6.58,-15.68,2.06,0.68
20200524-180201,INFO,463,46.16,32.16,56.46,1028.75,25.5,71.7,6.66,-15.24,2.1,0.68
20200524-180240,INFO,464,46.16,32.12,57.82,1028.72,25.6,71.8,6.52,-13.98,2.15,0.83
20200524-180320,INFO,465,45.08,32.23,56.73,1028.74,25.5,71.8,6.73,-15.07,1.91,0.77
20200524-180400,INFO,466,45.62,32.27,57.1,1028.73,25.6,71.8,6.67,-14.7,2.0,0.78
20200524-180439,INFO,467,45.62,32.3,56.27,1028.77,25.6,71.9,6.7,-15.63,1.99,0.68
20200524-180519,INFO,468,45.62,32.37,56.74,1028.71,25.6,71.7,6.77,-14.96,1.96,0.74
20200524-180559,INFO,469,46.16,32.41,55.77,1028.74,25.6,71.7,6.81,-15.93,2.02,0.6
20200524-180638,INFO,470,46.16,32.36,56.07,1028.77,25.6,71.7,6.76,-15.63,2.04,0.63
20200524-180718,INFO,471,45.62,32.25,56.19,1028.76,25.6,71.6,6.65,-15.41,2.01,0.69
20200524-180758,INFO,472,45.62,32.45,56.09,1028.8,25.6,71.5,6.85,-15.41,1.92,0.68
20200524-180837,INFO,473,46.16,32.32,56.89,1028.81,25.6,71.6,6.72,-14.71,2.06,0.73
20200524-180917,INFO,474,46.16,32.37,55.93,1028.79,25.6,71.5,6.77,-15.57,2.04,0.63
20200524-180957,INFO,475,46.16,32.28,56.29,1028.79,25.7,71.5,6.58,-15.21,2.11,0.67
20200524-181116,INFO,476,46.16,32.12,56.39,1028.75,25.7,71.4,6.42,-15.01,2.19,0.68
20200524-181921,INFO,477,45.62,31.85,57.51,1028.69,25.8,70.7,6.05,-13.19,2.28,0.9
20200524-182000,INFO,478,45.08,31.9,57.35,1028.65,25.8,71.3,6.1,-13.95,2.16,0.88
20200524-182040,INFO,479,45.62,31.9,57.19,1028.63,25.8,71.5,6.1,-14.31,2.25,0.81
20200524-182120,INFO,480,45.62,31.96,57.73,1028.65,25.8,71.2,6.16,-13.47,2.22,0.9
20200524-182159,INFO,481,46.16,31.87,57.41,1028.62,25.8,71.2,6.07,-13.79,2.35,0.82
20200524-182239,INFO,482,45.08,31.9,56.73,1028.62,25.8,71.1,6.1,-14.37,2.16,0.81
20200524-182319,INFO,483,45.62,31.87,57.53,1028.64,25.8,71.1,6.07,-13.57,2.27,0.88
20200524-182358,INFO,484,46.16,31.96,57.53,1028.65,25.8,71.1,6.16,-13.57,2.31,0.84
20200524-182518,INFO,485,46.16,31.9,57.7,1028.62,25.9,71.2,6.0,-13.5,2.38,0.85
20200524-182557,INFO,486,45.62,31.94,57.54,1028.6,25.9,71.3,6.04,-13.76,2.26,0.87
20200524-182637,INFO,487,46.16,32.03,57.48,1028.57,25.9,71.2,6.13,-13.72,2.31,0.83
20200524-182716,INFO,488,46.16,32.08,57.22,1028.59,25.9,71.2,6.18,-13.98,2.28,0.79
20200524-182756,INFO,489,45.62,32.05,57.54,1028.62,25.9,71.4,6.15,-13.86,2.21,0.86
20200524-182915,INFO,490,45.62,32.43,56.81,1028.57,25.9,71.1,6.53,-14.29,2.02,0.78
20200524-182955,INFO,491,46.16,32.34,56.78,1028.56,25.9,71.2,6.44,-14.42,2.15,0.74
20200524-183035,INFO,492,45.62,31.74,57.36,1028.54,25.9,71.2,5.84,-13.84,2.38,0.85
20200524-183114,INFO,493,46.16,32.07,56.97,1028.52,25.8,71.5,6.27,-14.53,2.25,0.74
20200524-183313,INFO,494,46.16,32.45,56.45,1028.49,25.8,71.7,6.65,-15.25,2.06,0.67
20200524-183353,INFO,495,46.16,32.39,56.35,1028.52,25.9,71.6,6.49,-15.25,2.12,0.67
20200524-183433,INFO,496,46.16,32.45,56.55,1028.52,25.9,71.6,6.55,-15.05,2.09,0.69
20200524-183552,INFO,497,46.16,32.72,55.95,1028.45,25.9,71.4,6.82,-15.45,1.97,0.63
20200524-183632,INFO,498,46.16,32.77,55.82,1028.43,25.9,71.4,6.87,-15.58,1.95,0.62
20200524-183711,INFO,499,46.16,32.68,55.71,1028.43,25.9,71.3,6.78,-15.59,1.99,0.61
20200524-183751,INFO,500,46.16,32.5,56.28,1028.41,25.9,71.1,6.6,-14.82,2.07,0.68
20200524-183831,INFO,501,46.16,32.74,55.93,1028.45,25.9,71.4,6.84,-15.47,1.96,0.63
20200524-183910,INFO,502,46.16,32.61,56.29,1028.48,25.9,71.1,6.71,-14.81,2.02,0.68
20200524-183950,INFO,503,46.16,32.61,55.72,1028.43,25.9,71.1,6.71,-15.38,2.02,0.62
