2020-04-23 07:06:07,INFO,photo_counter, lat_deg, lon_deg, sun_angle_deg, day_or_night
2020-04-23 08:08:24,INFO,96,50.730745,1.600041,31.151,Day
2020-04-23 08:08:35,INFO,97,50.864224,2.659362,31.761619,Day
2020-04-23 08:08:45,INFO,98,50.976454,3.627691,32.31551,Day
2020-04-23 08:08:55,INFO,99,51.079925,4.600733,32.868202,Day
2020-04-23 08:09:05,INFO,100,51.174561,5.578136,33.419651,Day
2020-04-23 08:09:15,INFO,101,51.260297,6.559542,33.969809,Day
2020-04-23 08:09:25,INFO,102,51.344253,7.643268,34.573444,Day
2020-04-23 08:09:36,INFO,103,51.411107,8.631858,35.120751,Day
2020-04-23 08:09:46,INFO,104,51.468894,9.623268,35.666623,Day
2020-04-23 08:09:56,INFO,105,51.517569,10.617097,36.211009,Day
2020-04-23 08:10:06,INFO,106,51.557099,11.612939,36.753863,Day
2020-04-23 08:10:16,INFO,107,51.587452,12.610384,37.295121,Day
2020-04-23 08:10:26,INFO,108,51.610217,13.708924,37.888603,Day
2020-04-23 08:10:37,INFO,109,51.621238,14.70837,38.426337,Day
2020-04-23 08:10:47,INFO,110,51.623038,15.708113,38.962295,Day
2020-04-23 08:10:57,INFO,111,51.61561,16.707732,39.496423,Day
2020-04-23 08:11:07,INFO,112,51.598965,17.706803,40.028651,Day
2020-04-23 08:11:17,INFO,113,51.573112,18.704903,40.558913,Day
2020-04-23 08:11:27,INFO,114,51.538073,19.701616,41.087136,Day
2020-04-23 08:11:37,INFO,115,51.488947,20.795899,41.665745,Day
2020-04-23 08:11:48,INFO,116,51.434702,21.78835,42.189454,Day
2020-04-23 08:11:58,INFO,117,51.371372,22.778145,42.710891,Day
2020-04-23 08:12:08,INFO,118,51.299,23.764887,43.229975,Day
2020-04-23 08:12:18,INFO,119,51.217635,24.748192,43.746624,Day
2020-04-23 08:12:28,INFO,120,51.12734,25.727683,44.260749,Day
2020-04-23 08:12:38,INFO,121,51.017774,26.800283,44.82326,Day
2020-04-23 08:12:48,INFO,122,50.908935,27.770586,45.331778,Day
2020-04-23 08:12:59,INFO,123,50.791377,28.735979,45.837478,Day
2020-04-23 08:13:09,INFO,124,50.665182,29.696133,46.340252,Day
2020-04-23 08:13:19,INFO,125,50.530433,30.650733,46.84,Day
2020-04-23 08:13:29,INFO,126,50.387221,31.599481,47.336602,Day
2020-04-23 08:13:39,INFO,127,50.235642,32.542088,47.829947,Day
2020-04-23 08:13:49,INFO,128,50.075788,33.478281,48.319914,Day
2020-04-23 08:13:59,INFO,129,49.890519,34.500385,48.854823,Day
2020-04-23 08:14:10,INFO,130,49.713631,35.422304,49.337281,Day
2020-04-23 08:14:20,INFO,131,49.528796,36.337067,49.815957,Day
2020-04-23 08:14:30,INFO,132,49.336126,37.244472,50.290707,Day
2020-04-23 08:14:40,INFO,133,49.135739,38.144318,50.761385,Day
2020-04-23 08:14:50,INFO,134,48.927743,39.036437,51.227839,Day
2020-04-23 08:15:00,INFO,135,48.690308,40.008649,51.735872,Day
2020-04-23 08:15:11,INFO,136,48.466735,40.88403,52.192932,Day
2020-04-23 08:15:21,INFO,137,48.23593,41.751232,52.645257,Day
2020-04-23 08:15:31,INFO,138,47.998014,42.610139,53.092669,Day
2020-04-23 08:15:41,INFO,139,47.753117,43.460651,53.534978,Day
2020-04-23 08:15:51,INFO,140,47.501357,44.302683,53.972001,Day
2020-04-23 08:16:02,INFO,141,47.21665,45.219035,54.446375,Day
2020-04-23 08:16:12,INFO,142,46.950898,46.043033,54.871626,Day
2020-04-23 08:16:22,INFO,143,46.678674,46.858366,55.290952,Day
2020-04-23 08:16:32,INFO,144,46.400108,47.665001,55.704123,Day
2020-04-23 08:16:42,INFO,145,46.115323,48.462914,56.110916,Day
2020-04-23 08:16:52,INFO,146,45.795028,49.330532,56.550736,Day
2020-04-23 08:17:03,INFO,147,45.497594,50.110106,56.943352,Day
2020-04-23 08:17:13,INFO,148,45.194327,50.880958,57.328831,Day
2020-04-23 08:17:23,INFO,149,44.88535,51.643105,57.706923,Day
2020-04-23 08:17:33,INFO,150,44.570789,52.396577,58.077351,Day
2020-04-23 08:17:43,INFO,151,44.21846,53.215425,58.475647,Day
2020-04-23 08:17:53,INFO,152,43.892558,53.95081,58.829089,Day
2020-04-23 08:18:04,INFO,153,43.56144,54.677662,59.174006,Day
2020-04-23 08:18:14,INFO,154,43.225224,55.396038,59.510106,Day
2020-04-23 08:18:24,INFO,155,42.884022,56.106005,59.837088,Day
2020-04-23 08:18:34,INFO,156,42.53795,56.807636,60.154651,Day
2020-04-23 08:18:44,INFO,157,42.187118,57.501006,60.462487,Day
2020-04-23 08:18:54,INFO,158,41.83164,58.186204,60.760291,Day
2020-04-23 08:19:04,INFO,159,41.471625,58.863308,61.047739,Day
2020-04-23 08:19:14,INFO,160,41.070491,59.598885,61.351621,Day
2020-04-23 08:19:25,INFO,161,40.701292,60.25931,61.616318,Day
2020-04-23 08:19:35,INFO,162,40.327875,60.911934,61.869704,Day
2020-04-23 08:19:45,INFO,163,39.95035,61.556861,62.111466,Day
2020-04-23 08:19:55,INFO,164,39.568812,62.194207,62.341288,Day
2020-04-23 08:20:05,INFO,165,39.183361,62.824073,62.558871,Day
2020-04-23 08:20:15,INFO,166,38.754958,63.50841,62.783727,Day
2020-04-23 08:20:25,INFO,167,38.361594,64.122922,62.974665,Day
2020-04-23 08:20:36,INFO,168,37.964609,64.730304,63.152482,Day
2020-04-23 08:20:46,INFO,169,37.564094,65.330657,63.316905,Day
2020-04-23 08:20:56,INFO,170,37.160133,65.924105,63.467696,Day
2020-04-23 08:21:06,INFO,171,36.752811,66.510763,63.60462,Day
2020-04-23 08:21:17,INFO,172,36.300984,67.148382,63.738957,Day
2020-04-23 08:21:27,INFO,173,35.886886,67.721162,63.846061,Day
2020-04-23 08:21:37,INFO,174,35.469688,68.287507,63.938685,Day
2020-04-23 08:21:47,INFO,175,35.049467,68.847549,64.016672,Day
2020-04-23 08:21:57,INFO,176,34.6263,69.401395,64.079885,Day
2020-04-23 08:22:07,INFO,177,34.15751,70.00362,64.132232,Day
2020-04-23 08:22:18,INFO,178,33.728406,70.544844,64.164102,Day
2020-04-23 08:22:28,INFO,179,33.296592,71.080242,64.180938,Day
2020-04-23 08:22:38,INFO,180,32.86213,71.609923,64.182734,Day
2020-04-23 08:22:48,INFO,181,32.425094,72.13401,64.169463,Day
2020-04-23 08:22:58,INFO,182,31.985554,72.652613,64.141152,Day
2020-04-23 08:23:08,INFO,183,31.543572,73.165847,64.097862,Day
2020-04-23 08:23:18,INFO,184,31.05465,73.724345,64.033023,Day
2020-04-23 08:23:29,INFO,185,30.607751,74.226671,63.958547,Day
2020-04-23 08:23:39,INFO,186,30.158608,74.723977,63.869393,Day
2020-04-23 08:23:49,INFO,187,29.707283,75.216372,63.765724,Day
2020-04-23 08:23:59,INFO,188,29.253833,75.703973,63.647698,Day
2020-04-23 08:24:09,INFO,189,28.798314,76.186874,63.515527,Day
2020-04-23 08:24:19,INFO,190,28.294923,76.712778,63.354041,Day
2020-04-23 08:24:29,INFO,191,27.835246,77.186171,63.192856,Day
2020-04-23 08:24:40,INFO,192,27.373672,77.655201,63.018228,Day
2020-04-23 08:24:50,INFO,193,26.910254,78.119968,62.830418,Day
2020-04-23 08:25:00,INFO,194,26.445044,78.580575,62.6297,Day
2020-04-23 08:25:10,INFO,195,25.978095,79.037125,62.416359,Day
2020-04-23 08:25:20,INFO,196,25.509452,79.489714,62.190689,Day
2020-04-23 08:25:30,INFO,197,25.039164,79.938444,61.952985,Day
2020-04-23 08:25:40,INFO,198,24.520007,80.427704,61.677974,Day
2020-04-23 08:25:51,INFO,199,24.04642,80.868641,61.416002,Day
2020-04-23 08:26:01,INFO,200,23.571335,81.306012,61.142959,Day
2020-04-23 08:26:11,INFO,201,23.094791,81.73992,60.859151,Day
2020-04-23 08:26:21,INFO,202,22.616836,82.170447,60.564899,Day
2020-04-23 08:26:31,INFO,203,22.137509,82.597689,60.260519,Day
2020-04-23 08:26:41,INFO,204,21.656855,83.021742,59.94631,Day
2020-04-23 08:26:51,INFO,205,21.126649,83.48461,59.589699,Day
2020-04-23 08:27:02,INFO,206,20.643337,83.902235,59.255859,Day
2020-04-23 08:27:12,INFO,207,20.15882,84.316937,58.913141,Day
2020-04-23 08:27:22,INFO,208,19.673137,84.728797,58.561837,Day
2020-04-23 08:27:32,INFO,209,19.186326,85.137905,58.202228,Day
2020-04-23 08:27:42,INFO,210,18.649574,85.584845,57.797402,Day
2020-04-23 08:27:53,INFO,211,18.160513,85.988441,57.421271,Day
2020-04-23 08:28:03,INFO,212,17.670435,86.389537,57.037687,Day
2020-04-23 08:28:13,INFO,213,17.179379,86.788215,56.646918,Day
2020-04-23 08:28:23,INFO,214,16.687375,87.184558,56.249207,Day
2020-04-23 08:28:33,INFO,215,16.194459,87.578639,55.844808,Day
2020-04-23 08:28:43,INFO,216,15.700665,87.970535,55.433959,Day
2020-04-23 08:28:54,INFO,217,15.156514,88.399184,54.974857,Day
2020-04-23 08:29:04,INFO,218,14.660981,88.786742,54.551201,Day
2020-04-23 08:29:14,INFO,219,14.164667,89.172354,54.121787,Day
2020-04-23 08:29:24,INFO,220,13.667606,89.556088,53.686824,Day
2020-04-23 08:29:34,INFO,221,13.169827,89.938019,53.246516,Day
2020-04-23 08:29:44,INFO,222,12.621479,90.356149,52.756224,Day
2020-04-23 08:29:54,INFO,223,12.122294,90.734535,52.305298,Day
2020-04-23 08:30:05,INFO,224,11.622484,91.111343,51.849598,Day
2020-04-23 08:30:15,INFO,225,11.122079,91.486634,51.389312,Day
2020-04-23 08:30:25,INFO,226,10.621108,91.860491,50.924589,Day
2020-04-23 08:30:36,INFO,227,10.119599,92.232983,50.455591,Day
2020-04-23 08:30:46,INFO,228,9.567351,92.641216,49.934956,Day
2020-04-23 08:30:56,INFO,229,9.064803,93.01105,49.457489,Day
2020-04-23 08:31:06,INFO,230,8.561803,93.379724,48.976216,Day
2020-04-23 08:31:16,INFO,231,8.05838,93.747304,48.491273,Day
2020-04-23 08:31:26,INFO,232,7.554558,94.11386,48.002788,Day
2020-04-23 08:31:36,INFO,233,6.999927,94.51596,47.461519,Day
2020-04-23 08:31:46,INFO,234,6.495358,94.880576,46.966006,Day
2020-04-23 08:31:57,INFO,235,5.990472,95.244365,46.467334,Day
2020-04-23 08:32:07,INFO,236,5.485297,95.607403,45.965606,Day
2020-04-23 08:32:17,INFO,237,4.979858,95.969745,45.46094,Day
2020-04-23 08:32:27,INFO,238,4.474182,96.331458,44.953436,Day
2020-04-23 08:32:37,INFO,239,3.968294,96.692604,44.443194,Day
2020-04-23 08:32:47,INFO,240,3.462218,97.053252,43.930308,Day
2020-04-23 08:32:57,INFO,241,2.90535,97.449458,43.363198,Day
2020-04-23 08:33:08,INFO,242,2.398964,97.809258,42.845063,Day
2020-04-23 08:33:18,INFO,243,1.89247,98.168752,42.324565,Day
2020-04-23 08:33:28,INFO,244,1.385892,98.528006,41.801779,Day
2020-04-23 08:33:38,INFO,245,0.879256,98.887076,41.276797,Day
2020-04-23 08:33:48,INFO,246,0.372586,99.24603,40.749684,Day
2020-04-23 08:33:58,INFO,247,-0.134093,99.604936,40.220511,Day
2020-04-23 08:34:08,INFO,248,-0.640755,99.963848,39.689355,Day
2020-04-23 08:34:18,INFO,249,-1.198035,100.358736,39.102877,Day
2020-04-23 08:34:29,INFO,250,-1.704583,100.717867,38.56778,Day
2020-04-23 08:34:39,INFO,251,-2.211036,101.07721,38.030893,Day
2020-04-23 08:34:49,INFO,252,-2.717372,101.436813,37.492295,Day
2020-04-23 08:34:59,INFO,253,-3.223563,101.79675,36.952027,Day
2020-04-23 08:35:09,INFO,254,-3.729586,102.157077,36.410161,Day
2020-04-23 08:35:19,INFO,255,-4.235415,102.517854,35.866751,Day
2020-04-23 08:35:29,INFO,256,-4.791573,102.915316,35.267269,Day
2020-04-23 08:35:40,INFO,257,-5.296912,103.277269,34.720761,Day
2020-04-23 08:35:50,INFO,258,-5.801979,103.639863,34.172878,Day
2020-04-23 08:36:00,INFO,259,-6.306747,104.003181,33.623642,Day
2020-04-23 08:36:10,INFO,260,-6.81119,104.367285,33.073104,Day
2020-04-23 08:36:20,INFO,261,-7.315283,104.732229,32.521324,Day
2020-04-23 08:36:30,INFO,262,-7.818999,105.098088,31.968328,Day
2020-04-23 08:36:40,INFO,263,-8.37262,105.50167,31.358683,Day
2020-04-23 08:36:51,INFO,264,-8.875459,105.86966,30.803282,Day
2020-04-23 08:37:01,INFO,265,-9.377837,106.238764,30.246799,Day
2020-04-23 08:37:11,INFO,266,-9.879729,106.609055,29.689272,Day
2020-04-23 08:37:21,INFO,267,-10.381106,106.980597,29.130733,Day
2020-04-23 08:37:31,INFO,268,-10.881942,107.353464,28.571216,Day
2020-04-23 08:37:42,INFO,269,-11.432202,107.765222,27.954668,Day
2020-04-23 08:37:52,INFO,270,-11.931807,108.141081,27.393225,Day
2020-04-23 08:38:02,INFO,271,-12.430781,108.518469,26.830921,Day
2020-04-23 08:38:12,INFO,272,-12.929097,108.897469,26.267774,Day
2020-04-23 08:38:22,INFO,273,-13.476447,109.316303,25.647393,Day
2020-04-23 08:38:33,INFO,274,-13.973281,109.698903,25.082599,Day
2020-04-23 08:38:43,INFO,275,-14.469363,110.083327,24.51707,Day
2020-04-23 08:38:53,INFO,276,-14.964663,110.469656,23.95083,Day
2020-04-23 08:39:03,INFO,277,-15.459146,110.857959,23.383911,Day
2020-04-23 08:39:13,INFO,278,-16.002102,111.287462,22.759551,Day
2020-04-23 08:39:24,INFO,279,-16.494772,111.680157,22.191302,Day
2020-04-23 08:39:34,INFO,280,-16.986527,112.075058,21.622465,Day
2020-04-23 08:39:44,INFO,281,-17.477336,112.472247,21.053064,Day
2020-04-23 08:39:54,INFO,282,-17.967163,112.871806,20.483126,Day
2020-04-23 08:40:04,INFO,283,-18.455972,113.273811,19.912682,Day
2020-04-23 08:40:14,INFO,284,-18.943731,113.678335,19.341766,Day
2020-04-23 08:40:24,INFO,285,-19.47901,114.126328,18.713238,Day
2020-04-23 08:40:35,INFO,286,-19.964445,114.536426,18.141408,Day
2020-04-23 08:40:45,INFO,287,-20.448716,114.949297,17.569195,Day
2020-04-23 08:40:55,INFO,288,-20.931784,115.365037,16.99662,Day
2020-04-23 08:41:05,INFO,289,-21.413613,115.783741,16.423707,Day
2020-04-23 08:41:15,INFO,290,-21.894161,116.205464,15.850516,Day
2020-04-23 08:41:25,INFO,291,-22.421238,116.672977,15.219454,Day
2020-04-23 08:41:36,INFO,292,-22.898969,117.101367,14.645107,Day
2020-04-23 08:41:46,INFO,293,-23.375293,117.533076,14.070889,Day
2020-04-23 08:41:56,INFO,294,-23.850169,117.968186,13.496666,Day
2020-04-23 08:42:06,INFO,295,-24.323552,118.406793,12.922325,Day
2020-04-23 08:42:16,INFO,296,-24.795397,118.848994,12.34791,Day
2020-04-23 08:42:26,INFO,297,-25.312599,119.339661,11.716037,Day
2020-04-23 08:42:37,INFO,298,-25.78107,119.789715,11.141631,Day
2020-04-23 08:42:47,INFO,299,-26.24786,120.243636,10.567343,Day
2020-04-23 08:42:57,INFO,300,-26.712921,120.701559,9.993215,Day
2020-04-23 08:43:07,INFO,301,-27.176206,121.163553,9.419353,Day
2020-04-23 08:43:17,INFO,302,-27.63766,121.629741,8.845835,Day
2020-04-23 08:43:27,INFO,303,-28.097236,122.100218,8.272781,Day
2020-04-23 08:43:37,INFO,304,-28.600534,122.622823,7.643119,Day
2020-04-23 08:43:48,INFO,305,-29.055987,123.102644,7.071519,Day
2020-04-23 08:43:58,INFO,306,-29.509392,123.587068,6.500914,Day
2020-04-23 08:44:08,INFO,307,-29.960697,124.076219,5.931549,Day
2020-04-23 08:44:18,INFO,308,-30.409836,124.570192,5.363757,Day
2020-04-23 08:44:28,INFO,309,-30.856752,125.069097,4.797951,Day
2020-04-23 08:44:38,INFO,310,-31.301391,125.573055,4.234681,Day
2020-04-23 08:44:48,INFO,311,-31.743687,126.082164,3.674608,Day
2020-04-23 08:44:58,INFO,312,-32.227428,126.648264,3.063349,Day
2020-04-23 08:45:09,INFO,313,-32.664594,127.16856,2.513375,Day
2020-04-23 08:45:19,INFO,314,-33.09922,127.694362,1.970558,Day
2020-04-23 08:45:29,INFO,315,-33.531229,128.225791,1.437092,Day
2020-04-23 08:45:39,INFO,316,-33.960561,128.762945,0.915829,Day
2020-04-23 08:45:49,INFO,317,-34.387141,129.305945,0.410264,Day
2020-04-23 08:45:58,INFO,318,-34.810896,129.854914,-0.075668,Night
2020-04-23 08:46:08,INFO,318,-35.231752,130.409963,-0.538271,Night
2020-04-23 08:46:17,INFO,318,-35.607982,130.914796,-0.932834,Night
2020-04-23 08:46:26,INFO,318,-35.981747,131.424738,-1.307654,Night
2020-04-23 08:46:36,INFO,318,-36.394082,131.997422,-1.70717,Night
2020-04-23 08:46:45,INFO,318,-36.762455,132.518429,-2.06521,Night
2020-04-23 08:46:54,INFO,318,-37.128181,133.04479,-2.453023,Night
2020-04-23 08:47:04,INFO,318,-37.531364,133.636039,-3.063024,Night
2020-04-23 08:47:13,INFO,318,-37.891297,134.174012,-4.360458,Night
2020-04-23 08:47:22,INFO,318,-38.248393,134.717613,-5.224559,Night
2020-04-23 08:47:32,INFO,318,-38.641754,135.328314,-5.952307,Night
2020-04-23 08:47:41,INFO,318,-38.992635,135.884073,-6.54281,Night
2020-04-23 08:47:50,INFO,318,-39.340472,136.445706,-7.105806,Night
2020-04-23 08:47:59,INFO,318,-39.685195,137.013308,-7.653712,Night
2020-04-23 08:48:09,INFO,318,-40.064483,137.651056,-8.250735,Night
2020-04-23 08:48:18,INFO,318,-40.402403,138.231499,-8.771898,Night
2020-04-23 08:48:27,INFO,318,-40.736986,138.818144,-9.292882,Night
2020-04-23 08:48:37,INFO,318,-41.104748,139.477326,-9.871523,Night
2020-04-23 08:48:46,INFO,318,-41.43205,140.077303,-10.392094,Night
2020-04-23 08:48:55,INFO,318,-41.755791,140.683688,-10.912438,Night
2020-04-23 08:49:05,INFO,318,-42.111221,141.365081,-11.490347,Night
2020-04-23 08:49:14,INFO,318,-42.427178,141.985235,-12.010198,Night
2020-04-23 08:49:23,INFO,318,-42.739325,142.612028,-12.529813,Night
2020-04-23 08:49:33,INFO,318,-43.081589,143.316288,-13.106847,Night
2020-04-23 08:49:42,INFO,318,-43.38543,143.95722,-13.625879,Night
2020-04-23 08:49:51,INFO,318,-43.685207,144.604954,-14.144634,Night
2020-04-23 08:50:01,INFO,318,-44.013428,145.33267,-14.720673,Night
2020-04-23 08:50:10,INFO,318,-44.304357,145.99487,-15.238775,Night
2020-04-23 08:50:19,INFO,318,-44.590962,146.663983,-15.756548,Night
2020-04-23 08:50:29,INFO,318,-44.904232,147.415577,-16.33144,Night
2020-04-23 08:50:38,INFO,318,-45.181418,148.099388,-16.84848,Night
2020-04-23 08:50:47,INFO,318,-45.454011,148.790193,-17.365148,Night
2020-04-23 08:50:57,INFO,318,-45.751394,149.56598,-17.938775,Night
2020-04-23 08:51:06,INFO,318,-46.013994,150.271579,-18.454608,Night
2020-04-23 08:51:15,INFO,318,-46.271718,150.984214,-18.970034,Night
2020-04-23 08:51:25,INFO,318,-46.552257,151.784261,-19.54223,Night
2020-04-23 08:51:34,INFO,318,-46.799398,152.51169,-20.056731,Night
2020-04-23 08:51:43,INFO,318,-47.041388,153.246099,-20.570771,Night
2020-04-23 08:51:53,INFO,318,-47.304111,154.070271,-21.141372,Night
2020-04-23 08:52:02,INFO,318,-47.53492,154.819324,-21.654391,Night
2020-04-23 08:52:11,INFO,318,-47.760296,155.575249,-22.166899,Night
2020-04-23 08:52:21,INFO,318,-48.004226,156.423148,-22.735728,Night
2020-04-23 08:52:30,INFO,318,-48.21783,157.193375,-23.247092,Night
2020-04-23 08:52:39,INFO,318,-48.425717,157.970282,-23.757896,Night
2020-04-23 08:52:48,INFO,318,-48.627798,158.753786,-24.26812,Night
2020-04-23 08:52:58,INFO,318,-48.845422,159.631971,-24.834329,Night
2020-04-23 08:53:07,INFO,318,-49.034963,160.429068,-25.343248,Night
2020-04-23 08:53:16,INFO,318,-49.218429,161.232462,-25.851537,Night
2020-04-23 08:53:26,INFO,318,-49.415053,162.132326,-26.415516,Night
2020-04-23 08:53:35,INFO,318,-49.585418,162.948561,-26.922377,Night
2020-04-23 08:53:44,INFO,318,-49.749448,163.770656,-27.428527,Night
2020-04-23 08:53:54,INFO,318,-49.924185,164.690792,-27.990055,Night
2020-04-23 08:54:03,INFO,318,-50.074586,165.524758,-28.494636,Night
2020-04-23 08:54:12,INFO,318,-50.218416,166.364092,-28.998439,Night
2020-04-23 08:54:22,INFO,318,-50.370422,167.302752,-29.557285,Night
2020-04-23 08:54:31,INFO,318,-50.500134,168.152782,-30.059365,Night
2020-04-23 08:54:40,INFO,318,-50.62305,169.007567,-30.560589,Night
2020-04-23 08:54:50,INFO,318,-50.751574,169.96266,-31.116477,Night
2020-04-23 08:54:59,INFO,318,-50.859931,170.826774,-31.615812,Night
2020-04-23 08:55:08,INFO,318,-50.961305,171.694946,-32.114204,Night
2020-04-23 08:55:18,INFO,318,-51.065677,172.664054,-32.666841,Night
2020-04-23 08:55:27,INFO,318,-51.152117,173.539998,-33.16316,Night
2020-04-23 08:55:36,INFO,318,-51.231408,174.419235,-33.658452,Night
2020-04-23 08:55:46,INFO,318,-51.311069,175.399681,-34.207524,Night
2020-04-23 08:55:55,INFO,318,-51.375119,176.284956,-34.700527,Night
2020-04-23 08:56:04,INFO,318,-51.431895,177.172676,-35.192406,Night
2020-04-23 08:56:14,INFO,318,-51.486403,178.161537,-35.737565,Night
2020-04-23 08:56:23,INFO,318,-51.527715,179.05345,-36.226934,Night
2020-04-23 08:56:32,INFO,318,-51.561658,179.946893,-36.71506,Night
2020-04-23 08:56:41,INFO,318,-51.588214,-179.158416,-37.201909,Night
2020-04-23 08:56:51,INFO,318,-51.609043,-178.163244,-37.741293,Night
2020-04-23 08:57:00,INFO,318,-51.619964,-177.266946,-38.225301,Night
2020-04-23 08:57:09,INFO,318,-51.623465,-176.370347,-38.707901,Night
2020-04-23 08:57:19,INFO,318,-51.618646,-175.374164,-39.242415,Night
2020-04-23 08:57:28,INFO,318,-51.606481,-174.477947,-39.721894,Night
2020-04-23 08:57:37,INFO,318,-51.586906,-173.582387,-40.199826,Night
2020-04-23 08:57:47,INFO,318,-51.556474,-172.588471,-40.728978,Night
2020-04-23 08:57:56,INFO,318,-51.521295,-171.695287,-41.203475,Night
2020-04-23 08:58:05,INFO,318,-51.478753,-170.803702,-41.67626,Night
2020-04-23 08:58:15,INFO,318,-51.422882,-169.815264,-42.199514,Night
2020-04-23 08:58:24,INFO,318,-51.364887,-168.927995,-42.66852,Night
2020-04-23 08:58:33,INFO,318,-51.299621,-168.043212,-43.135643,Night
2020-04-23 08:58:43,INFO,318,-51.218626,-167.063381,-43.652388,Night
2020-04-23 08:58:52,INFO,318,-51.138142,-166.184759,-44.115341,Night
2020-04-23 08:59:01,INFO,318,-51.050517,-165.30947,-44.576219,Night
2020-04-23 08:59:11,INFO,318,-50.944841,-164.341141,-45.085792,Night
2020-04-23 08:59:20,INFO,318,-50.842306,-163.47372,-45.542066,Night
2020-04-23 08:59:29,INFO,318,-50.732798,-162.610412,-45.996044,Night
2020-04-23 08:59:39,INFO,318,-50.60301,-161.656262,-46.497694,Night
2020-04-23 08:59:48,INFO,318,-50.478971,-160.802365,-46.946592,Night
2020-04-23 08:59:57,INFO,318,-50.348152,-159.953263,-47.392955,Night
2020-04-23 09:00:07,INFO,318,-50.19493,-159.015697,-47.885835,Night
2020-04-23 09:00:16,INFO,318,-50.050025,-158.177373,-48.326573,Night
2020-04-23 09:00:25,INFO,318,-49.898558,-157.344445,-48.764508,Night
2020-04-23 09:00:35,INFO,318,-49.722664,-156.425511,-49.247696,Night
2020-04-23 09:00:44,INFO,318,-49.557605,-155.604523,-49.679401,Night
2020-04-23 09:00:53,INFO,318,-49.386226,-154.789435,-50.108006,Night
2020-04-23 09:01:02,INFO,318,-49.208617,-153.980372,-50.5334,Night
2020-04-23 09:01:12,INFO,318,-49.00406,-153.088664,-51.00217,Night
2020-04-23 09:01:21,INFO,318,-48.813562,-152.292769,-51.420434,Night
2020-04-23 09:01:30,INFO,318,-48.617092,-151.503295,-51.835139,Night
2020-04-23 09:01:40,INFO,318,-48.391897,-150.63373,-52.291611,Night
2020-04-23 09:01:49,INFO,318,-48.183108,-149.858093,-52.698417,Night
2020-04-23 09:01:58,INFO,318,-47.968627,-149.089151,-53.101275,Night
2020-04-23 09:02:08,INFO,318,-47.723737,-148.242699,-53.544114,Night
2020-04-23 09:02:17,INFO,318,-47.497525,-147.488086,-53.938209,Night
2020-04-23 09:02:26,INFO,318,-47.265893,-146.740372,-54.327933,Night
2020-04-23 09:02:36,INFO,318,-47.002278,-145.917675,-54.755656,Night
2020-04-23 09:02:45,INFO,318,-46.759509,-145.184605,-55.13566,Night
2020-04-23 09:02:54,INFO,318,-46.511604,-144.458528,-55.510819,Night
2020-04-23 09:03:04,INFO,318,-46.230241,-143.659984,-55.921785,Night
2020-04-23 09:03:13,INFO,318,-45.971794,-142.948701,-56.286179,Night
2020-04-23 09:03:22,INFO,318,-45.708493,-142.244454,-56.645201,Night
2020-04-23 09:03:32,INFO,318,-45.410352,-141.47017,-57.037609,Night
2020-04-23 09:03:41,INFO,318,-45.137097,-140.780731,-57.384715,Night
2020-04-23 09:03:50,INFO,318,-44.859269,-140.098272,-57.725883,Night
2020-04-23 09:04:00,INFO,318,-44.545305,-139.348153,-58.097773,Night
2020-04-23 09:04:09,INFO,318,-44.258099,-138.680393,-58.425773,Night
2020-04-23 09:04:18,INFO,318,-43.966583,-138.019531,-58.747236,Night
2020-04-23 09:04:28,INFO,318,-43.637734,-137.293291,-59.096477,Night
2020-04-23 09:04:37,INFO,318,-43.33741,-136.646896,-59.403426,Night
2020-04-23 09:04:46,INFO,318,-43.03304,-136.007262,-59.703175,Night
2020-04-23 09:04:56,INFO,318,-42.690209,-135.304449,-60.027521,Night
2020-04-23 09:05:05,INFO,318,-42.377571,-134.678968,-60.311342,Night
2020-04-23 09:05:14,INFO,318,-42.061142,-134.060084,-60.587268,Night
2020-04-23 09:05:23,INFO,318,-41.741,-133.447758,-60.855087,Night
2020-04-23 09:05:33,INFO,318,-41.381029,-132.774984,-61.142863,Night
2020-04-23 09:05:42,INFO,318,-41.053303,-132.176264,-61.392793,Night
2020-04-23 09:05:51,INFO,318,-40.722104,-131.583895,-61.633899,Night
2020-04-23 09:06:01,INFO,318,-40.350121,-130.933046,-61.891158,Night
2020-04-23 09:06:10,INFO,318,-40.011832,-130.353805,-62.11288,Night
2020-04-23 09:06:19,INFO,318,-39.670299,-129.780698,-62.32506,Night
2020-04-23 09:06:29,INFO,318,-39.287091,-129.150968,-62.54937,Night
2020-04-23 09:06:38,INFO,318,-38.938932,-128.59051,-62.740704,Night
2020-04-23 09:06:47,INFO,318,-38.587745,-128.035912,-62.92182,Night
2020-04-23 09:06:57,INFO,318,-38.194059,-127.426468,-63.110832,Night
2020-04-23 09:07:06,INFO,318,-37.83669,-126.884001,-63.269716,Night
2020-04-23 09:07:15,INFO,318,-37.476497,-126.347134,-63.41776,Night
2020-04-23 09:07:25,INFO,318,-37.073041,-125.757101,-63.569322,Night
2020-04-23 09:07:34,INFO,318,-36.707083,-125.231819,-63.693911,Night
2020-04-23 09:07:43,INFO,318,-36.338492,-124.711891,-63.807122,Night
2020-04-23 09:07:53,INFO,318,-35.925931,-124.140368,-63.919396,Night
2020-04-23 09:08:02,INFO,318,-35.551975,-123.631465,-64.008127,Night
