2020-04-15 08:03:10 - INFO: ___Sample,___Sample,_CPU_Temp,_____Temp,____Press,____Humid
2020-04-15 09:02:45 - INFO: 354,354,30.4,26.29,992.63,42.26
2020-04-15 09:02:55 - INFO: 355,355,30.4,26.33,992.64,41.81
2020-04-15 09:03:05 - INFO: 356,356,30.4,26.17,992.64,42.25
2020-04-15 09:03:15 - INFO: 357,357,30.4,26.22,992.63,43.09
2020-04-15 09:03:25 - INFO: 358,358,30.4,26.33,992.62,42.38
2020-04-15 09:03:35 - INFO: 359,359,30.4,26.26,992.68,42.24
2020-04-15 09:03:45 - INFO: 360,360,30.4,26.29,992.65,42.17
2020-04-15 09:03:56 - INFO: 361,361,29.86,26.27,992.63,42.02
2020-04-15 09:04:06 - INFO: 362,362,30.94,26.26,992.64,41.81
2020-04-15 09:04:16 - INFO: 363,363,30.4,26.29,992.65,42.3
2020-04-15 09:04:26 - INFO: 364,364,30.4,26.27,992.63,42.52
2020-04-15 09:04:36 - INFO: 365,365,30.4,26.27,992.64,43.36
2020-04-15 09:04:46 - INFO: 366,366,30.4,26.22,992.64,41.73
2020-04-15 09:04:56 - INFO: 367,367,29.86,26.29,992.64,42.25
2020-04-15 09:05:06 - INFO: 368,368,30.4,26.26,992.67,42.59
2020-04-15 09:05:17 - INFO: 369,369,30.4,26.26,992.65,42.29
2020-04-15 09:05:27 - INFO: 370,370,30.4,26.22,992.64,42.16
2020-04-15 09:05:37 - INFO: 371,371,30.4,26.18,992.67,42.39
2020-04-15 09:05:47 - INFO: 372,372,30.4,26.24,992.71,42.88
2020-04-15 09:05:57 - INFO: 373,373,30.4,26.29,992.7,41.06
2020-04-15 09:06:07 - INFO: 374,374,29.86,26.26,992.66,42.71
2020-04-15 09:06:17 - INFO: 375,375,30.94,26.24,992.64,42.29
2020-04-15 09:06:28 - INFO: 376,376,30.4,26.29,992.64,41.88
2020-04-15 09:06:38 - INFO: 377,377,30.4,26.27,992.63,42.1
2020-04-15 09:06:48 - INFO: 378,378,30.94,26.22,992.63,42.38
2020-04-15 09:06:58 - INFO: 379,379,30.4,26.22,992.66,42.24
2020-04-15 09:07:08 - INFO: 380,380,30.4,26.33,992.68,42.67
2020-04-15 09:07:18 - INFO: 381,381,30.4,26.29,992.65,42.35
2020-04-15 09:07:28 - INFO: 382,382,30.4,26.17,992.65,41.88
2020-04-15 09:07:38 - INFO: 383,383,30.94,26.24,992.66,42.2
2020-04-15 09:07:49 - INFO: 384,384,30.4,26.26,992.66,42.19
2020-04-15 09:07:59 - INFO: 385,385,30.4,26.26,992.67,42.28
2020-04-15 09:08:09 - INFO: 386,386,30.94,26.31,992.67,42.45
2020-04-15 09:08:19 - INFO: 387,387,30.94,26.26,992.67,42.85
2020-04-15 09:08:29 - INFO: 388,388,30.4,26.2,992.68,42.18
2020-04-15 09:08:39 - INFO: 389,389,30.4,26.29,992.67,41.87
2020-04-15 09:08:49 - INFO: 390,390,30.4,26.22,992.7,42.11
2020-04-15 09:09:00 - INFO: 391,391,30.4,26.22,992.7,41.77
2020-04-15 09:09:10 - INFO: 392,392,30.4,26.22,992.73,42.12
2020-04-15 09:09:20 - INFO: 393,393,30.94,26.26,992.67,42.49
2020-04-15 09:09:30 - INFO: 394,394,30.4,26.29,992.67,42.65
2020-04-15 09:09:40 - INFO: 395,395,30.4,26.31,992.69,42.06
2020-04-15 09:09:50 - INFO: 396,396,30.4,26.29,992.66,42.24
2020-04-15 09:10:00 - INFO: 397,397,30.4,26.36,992.67,41.87
2020-04-15 09:10:10 - INFO: 398,398,30.4,26.22,992.69,41.89
2020-04-15 09:10:20 - INFO: 399,399,29.86,26.22,992.68,41.75
2020-04-15 09:10:31 - INFO: 400,400,30.4,26.27,992.67,42.25
2020-04-15 09:10:41 - INFO: 401,401,30.4,26.15,992.68,41.85
2020-04-15 09:10:51 - INFO: 402,402,30.4,26.22,992.69,41.78
2020-04-15 09:11:01 - INFO: 403,403,30.4,26.26,992.67,41.81
2020-04-15 09:11:11 - INFO: 404,404,30.4,26.24,992.68,41.24
2020-04-15 09:11:21 - INFO: 405,405,30.4,26.36,992.67,42.38
2020-04-15 09:11:31 - INFO: 406,406,30.4,26.18,992.67,41.92
2020-04-15 09:11:41 - INFO: 407,407,30.4,26.31,992.68,42.31
2020-04-15 09:11:52 - INFO: 408,408,30.4,26.17,992.66,42.29
2020-04-15 09:12:02 - INFO: 409,409,30.94,26.26,992.69,42.03
2020-04-15 09:12:12 - INFO: 410,410,30.4,26.13,992.72,41.83
2020-04-15 09:12:22 - INFO: 411,411,30.4,26.26,992.66,42.05
2020-04-15 09:12:32 - INFO: 412,412,30.4,26.33,992.67,42.09
2020-04-15 09:12:42 - INFO: 413,413,29.86,26.27,992.68,42.31
2020-04-15 09:12:52 - INFO: 414,414,30.4,26.24,992.72,42.04
2020-04-15 09:13:02 - INFO: 415,415,30.94,26.22,992.69,42.02
2020-04-15 09:13:13 - INFO: 416,416,29.86,26.22,992.7,42.93
2020-04-15 09:13:23 - INFO: 417,417,30.4,26.26,992.68,40.9
2020-04-15 09:13:33 - INFO: 418,418,30.4,26.27,992.72,41.81
2020-04-15 09:13:43 - INFO: 419,419,30.4,26.2,992.7,42.08
2020-04-15 09:13:53 - INFO: 420,420,30.94,26.27,992.72,42.45
2020-04-15 09:14:03 - INFO: 421,421,30.4,26.18,992.69,42.13
2020-04-15 09:14:13 - INFO: 422,422,29.86,26.36,992.75,42.24
2020-04-15 09:14:23 - INFO: 423,423,30.94,26.2,992.73,42.5
2020-04-15 09:14:34 - INFO: 424,424,30.4,26.29,992.69,42.22
2020-04-15 09:14:44 - INFO: 425,425,30.4,26.18,992.73,41.36
2020-04-15 09:14:54 - INFO: 426,426,29.86,26.15,992.69,42.0
2020-04-15 09:15:04 - INFO: 427,427,30.4,26.15,992.74,42.04
2020-04-15 09:15:14 - INFO: 428,428,30.4,26.27,992.74,41.61
2020-04-15 09:15:24 - INFO: 429,429,30.4,26.22,992.66,41.73
2020-04-15 09:15:34 - INFO: 430,430,30.4,26.36,992.66,42.2
2020-04-15 09:15:44 - INFO: 431,431,30.4,26.22,992.66,42.18
2020-04-15 09:15:55 - INFO: 432,432,30.4,26.29,992.75,42.21
2020-04-15 09:16:05 - INFO: 433,433,29.86,26.24,992.68,42.12
2020-04-15 09:16:15 - INFO: 434,434,29.86,26.17,992.71,42.07
2020-04-15 09:16:25 - INFO: 435,435,30.4,26.18,992.68,41.72
2020-04-15 09:16:35 - INFO: 436,436,30.94,26.29,992.67,41.97
2020-04-15 09:16:45 - INFO: 437,437,30.4,26.31,992.7,41.38
2020-04-15 09:16:55 - INFO: 438,438,30.4,26.35,992.69,41.62
2020-04-15 09:17:05 - INFO: 439,439,30.4,26.36,992.68,42.79
2020-04-15 09:17:16 - INFO: 440,440,30.4,26.31,992.7,41.98
2020-04-15 09:17:26 - INFO: 441,441,30.4,26.36,992.69,42.12
2020-04-15 09:17:36 - INFO: 442,442,30.4,26.2,992.69,41.97
2020-04-15 09:17:46 - INFO: 443,443,29.86,26.26,992.69,42.07
2020-04-15 09:17:56 - INFO: 444,444,30.4,26.2,992.69,42.2
2020-04-15 09:18:06 - INFO: 445,445,30.4,26.31,992.7,42.01
2020-04-15 09:18:16 - INFO: 446,446,30.4,26.26,992.69,41.94
2020-04-15 09:18:26 - INFO: 447,447,29.86,26.26,992.75,41.85
2020-04-15 09:18:37 - INFO: 448,448,30.4,26.24,992.68,41.98
2020-04-15 09:18:47 - INFO: 449,449,30.4,26.22,992.7,41.92
2020-04-15 09:18:57 - INFO: 450,450,30.4,26.27,992.73,41.84
2020-04-15 09:19:07 - INFO: 451,451,30.4,26.27,992.68,42.19
2020-04-15 09:19:17 - INFO: 452,452,30.4,26.26,992.7,41.68
2020-04-15 09:19:27 - INFO: 453,453,30.4,26.18,992.72,41.68
2020-04-15 09:19:37 - INFO: 454,454,30.94,26.33,992.7,42.42
2020-04-15 09:19:47 - INFO: 455,455,30.4,26.35,992.7,42.19
2020-04-15 09:19:58 - INFO: 456,456,30.4,26.36,992.71,42.44
2020-04-15 09:20:08 - INFO: 457,457,30.4,26.22,992.67,42.04
2020-04-15 09:20:18 - INFO: 458,458,30.4,26.22,992.68,42.17
2020-04-15 09:20:28 - INFO: 459,459,29.86,26.18,992.74,41.59
2020-04-15 09:20:38 - INFO: 460,460,30.4,26.24,992.71,41.91
2020-04-15 09:20:48 - INFO: 461,461,30.4,26.22,992.71,42.3
2020-04-15 09:20:58 - INFO: 462,462,30.4,26.38,992.71,41.67
2020-04-15 09:21:08 - INFO: 463,463,30.4,26.2,992.74,42.22
2020-04-15 09:21:19 - INFO: 464,464,30.4,26.27,992.7,42.53
2020-04-15 09:21:29 - INFO: 465,465,29.86,26.18,992.74,42.07
2020-04-15 09:21:39 - INFO: 466,466,30.4,26.24,992.74,41.91
2020-04-15 09:21:49 - INFO: 467,467,30.4,26.24,992.72,42.0
2020-04-15 09:21:59 - INFO: 468,468,30.4,26.26,992.78,42.13
2020-04-15 09:22:09 - INFO: 469,469,29.86,26.31,992.73,41.99
2020-04-15 09:22:19 - INFO: 470,470,30.4,26.31,992.77,42.25
2020-04-15 09:22:29 - INFO: 471,471,30.94,26.27,992.73,42.34
2020-04-15 09:22:40 - INFO: 472,472,30.4,26.36,992.72,41.54
2020-04-15 09:22:50 - INFO: 473,473,30.4,26.35,992.72,41.73
2020-04-15 09:23:00 - INFO: 474,474,30.4,26.26,992.76,41.98
2020-04-15 09:23:10 - INFO: 475,475,30.4,26.31,992.75,41.87
2020-04-15 09:23:20 - INFO: 476,476,30.4,26.27,992.71,42.33
2020-04-15 09:23:30 - INFO: 477,477,30.4,26.36,992.74,42.77
2020-04-15 09:23:40 - INFO: 478,478,30.4,26.33,992.71,42.71
2020-04-15 09:23:50 - INFO: 479,479,30.4,26.26,992.7,42.49
2020-04-15 09:24:01 - INFO: 480,480,30.4,26.26,992.75,42.29
2020-04-15 09:24:11 - INFO: 481,481,30.4,26.17,992.73,41.67
2020-04-15 09:24:21 - INFO: 482,482,30.4,26.31,992.72,42.23
2020-04-15 09:24:31 - INFO: 483,483,30.4,26.26,992.7,41.71
2020-04-15 09:24:41 - INFO: 484,484,30.94,26.31,992.71,41.88
2020-04-15 09:24:51 - INFO: 485,485,30.4,26.4,992.7,42.06
2020-04-15 09:25:01 - INFO: 486,486,30.4,26.29,992.75,41.96
2020-04-15 09:25:11 - INFO: 487,487,30.4,26.24,992.77,42.04
2020-04-15 09:25:22 - INFO: 488,488,30.94,26.33,992.72,42.16
2020-04-15 09:25:32 - INFO: 489,489,30.4,26.36,992.75,43.23
2020-04-15 09:25:42 - INFO: 490,490,30.4,26.26,992.71,41.92
2020-04-15 09:25:52 - INFO: 491,491,30.4,26.27,992.75,42.32
2020-04-15 09:26:02 - INFO: 492,492,30.4,26.31,992.68,42.56
2020-04-15 09:26:12 - INFO: 493,493,30.4,26.31,992.71,42.59
2020-04-15 09:26:22 - INFO: 494,494,30.4,26.36,992.77,41.82
2020-04-15 09:26:32 - INFO: 495,495,30.4,26.36,992.69,41.9
2020-04-15 09:26:43 - INFO: 496,496,30.4,26.31,992.7,41.89
2020-04-15 09:26:53 - INFO: 497,497,30.4,26.24,992.72,42.14
2020-04-15 09:27:03 - INFO: 498,498,30.4,26.36,992.74,41.86
2020-04-15 09:27:13 - INFO: 499,499,30.4,26.27,992.73,42.25
2020-04-15 09:27:23 - INFO: 500,500,29.86,26.29,992.7,41.34
2020-04-15 09:27:33 - INFO: 501,501,30.4,26.31,992.72,42.8
2020-04-15 09:27:43 - INFO: 502,502,30.4,26.29,992.71,41.86
2020-04-15 09:27:53 - INFO: 503,503,30.4,26.33,992.72,41.81
2020-04-15 09:28:04 - INFO: 504,504,30.4,26.27,992.73,41.84
2020-04-15 09:28:14 - INFO: 505,505,30.4,26.18,992.7,41.82
2020-04-15 09:28:24 - INFO: 506,506,30.4,26.35,992.76,41.86
2020-04-15 09:28:34 - INFO: 507,507,30.4,26.31,992.69,41.96
2020-04-15 09:28:44 - INFO: 508,508,30.4,26.26,992.71,42.56
2020-04-15 09:28:54 - INFO: 509,509,30.4,26.2,992.74,42.07
2020-04-15 09:29:04 - INFO: 510,510,30.4,26.31,992.7,41.99
2020-04-15 09:29:14 - INFO: 511,511,29.86,26.31,992.72,41.7
2020-04-15 09:29:25 - INFO: 512,512,30.4,26.45,992.7,42.06
2020-04-15 09:29:35 - INFO: 513,513,30.4,26.27,992.73,42.29
2020-04-15 09:29:45 - INFO: 514,514,30.4,26.29,992.69,41.45
2020-04-15 09:29:55 - INFO: 515,515,30.4,26.26,992.7,41.43
2020-04-15 09:30:05 - INFO: 516,516,30.4,26.44,992.76,41.82
2020-04-15 09:30:15 - INFO: 517,517,30.4,26.22,992.7,41.64
2020-04-15 09:30:25 - INFO: 518,518,30.4,26.26,992.73,42.04
2020-04-15 09:30:35 - INFO: 519,519,29.86,26.24,992.7,40.93
2020-04-15 09:30:46 - INFO: 520,520,30.4,26.33,992.75,42.5
2020-04-15 09:30:56 - INFO: 521,521,30.4,26.24,992.7,42.58
2020-04-15 09:31:06 - INFO: 522,522,30.4,26.26,992.7,41.52
2020-04-15 09:31:16 - INFO: 523,523,30.4,26.26,992.7,41.64
2020-04-15 09:31:26 - INFO: 524,524,30.4,26.2,992.71,42.18
2020-04-15 09:31:36 - INFO: 525,525,30.4,26.36,992.76,41.82
2020-04-15 09:31:46 - INFO: 526,526,30.4,26.33,992.69,42.25
2020-04-15 09:31:56 - INFO: 527,527,30.94,26.38,992.69,42.03
2020-04-15 09:32:07 - INFO: 528,528,29.86,26.24,992.7,41.67
2020-04-15 09:32:17 - INFO: 529,529,30.94,26.35,992.67,41.59
2020-04-15 09:32:27 - INFO: 530,530,30.4,26.29,992.73,41.94
2020-04-15 09:32:37 - INFO: 531,531,30.94,26.36,992.72,41.87
2020-04-15 09:32:47 - INFO: 532,532,30.94,26.27,992.73,42.05
2020-04-15 09:32:57 - INFO: 533,533,30.4,26.31,992.71,41.74
2020-04-15 09:33:07 - INFO: 534,534,30.4,26.33,992.69,42.06
2020-04-15 09:33:17 - INFO: 535,535,30.4,26.26,992.71,41.98
2020-04-15 09:33:28 - INFO: 536,536,30.4,26.29,992.68,41.52
2020-04-15 09:33:38 - INFO: 537,537,29.86,26.27,992.77,42.07
2020-04-15 09:33:48 - INFO: 538,538,30.4,26.24,992.74,41.96
2020-04-15 09:33:58 - INFO: 539,539,30.4,26.35,992.76,41.63
2020-04-15 09:34:08 - INFO: 540,540,30.4,26.29,992.74,41.48
2020-04-15 09:34:18 - INFO: 541,541,30.4,26.22,992.72,41.58
2020-04-15 09:34:28 - INFO: 542,542,30.94,26.27,992.72,41.68
2020-04-15 09:34:38 - INFO: 543,543,30.4,26.29,992.76,42.2
2020-04-15 09:34:49 - INFO: 544,544,30.4,26.24,992.73,42.73
2020-04-15 09:34:59 - INFO: 545,545,30.4,26.35,992.71,41.3
2020-04-15 09:35:09 - INFO: 546,546,30.4,26.18,992.77,41.29
2020-04-15 09:35:19 - INFO: 547,547,30.94,26.17,992.72,42.27
2020-04-15 09:35:29 - INFO: 548,548,29.32,26.33,992.75,41.76
2020-04-15 09:35:39 - INFO: 549,549,30.4,26.27,992.73,41.71
2020-04-15 09:35:49 - INFO: 550,550,30.4,26.2,992.7,41.6
2020-04-15 09:35:59 - INFO: 551,551,30.94,26.26,992.72,41.68
2020-04-15 09:36:10 - INFO: 552,552,30.4,26.24,992.72,41.82
2020-04-15 09:36:20 - INFO: 553,553,30.4,26.26,992.73,41.66
2020-04-15 09:36:30 - INFO: 554,554,30.4,26.17,992.69,42.47
2020-04-15 09:36:40 - INFO: 555,555,30.4,26.22,992.73,42.44
2020-04-15 09:36:50 - INFO: 556,556,30.4,26.33,992.75,41.07
2020-04-15 09:37:00 - INFO: 557,557,30.4,26.35,992.72,41.74
2020-04-15 09:37:10 - INFO: 558,558,30.4,26.35,992.75,41.96
2020-04-15 09:37:20 - INFO: 559,559,30.4,26.26,992.69,42.01
2020-04-15 09:37:31 - INFO: 560,560,30.4,26.33,992.7,41.85
2020-04-15 09:37:41 - INFO: 561,561,30.4,26.26,992.71,41.95
2020-04-15 09:37:51 - INFO: 562,562,30.4,26.31,992.72,41.79
2020-04-15 09:38:01 - INFO: 563,563,29.86,26.31,992.7,41.83
2020-04-15 09:38:11 - INFO: 564,564,30.4,26.27,992.7,42.38
2020-04-15 09:38:21 - INFO: 565,565,29.86,26.27,992.7,42.31
2020-04-15 09:38:31 - INFO: 566,566,30.4,26.24,992.77,42.15
2020-04-15 09:38:41 - INFO: 567,567,30.4,26.22,992.72,41.81
2020-04-15 09:38:51 - INFO: 568,568,30.94,26.33,992.71,41.92
2020-04-15 09:39:02 - INFO: 569,569,30.4,26.29,992.7,41.88
2020-04-15 09:39:12 - INFO: 570,570,30.4,26.31,992.73,42.18
2020-04-15 09:39:22 - INFO: 571,571,30.4,26.33,992.78,42.28
2020-04-15 09:39:32 - INFO: 572,572,30.4,26.2,992.71,42.14
2020-04-15 09:39:42 - INFO: 573,573,30.94,26.15,992.7,41.49
2020-04-15 09:39:52 - INFO: 574,574,30.4,26.26,992.74,41.3
2020-04-15 09:40:02 - INFO: 575,575,30.4,26.06,992.77,41.98
2020-04-15 09:40:13 - INFO: 576,576,30.4,26.29,992.81,41.78
2020-04-15 09:40:23 - INFO: 577,577,30.4,26.31,992.73,41.88
2020-04-15 09:40:33 - INFO: 578,578,30.4,26.31,992.75,42.03
2020-04-15 09:40:43 - INFO: 579,579,30.4,26.29,992.72,40.73
2020-04-15 09:40:53 - INFO: 580,580,30.4,26.24,992.73,41.92
2020-04-15 09:41:03 - INFO: 581,581,30.4,26.17,992.75,42.24
2020-04-15 09:41:13 - INFO: 582,582,30.4,26.24,992.77,41.77
2020-04-15 09:41:23 - INFO: 583,583,30.4,26.22,992.77,41.71
2020-04-15 09:41:34 - INFO: 584,584,30.4,26.17,992.74,42.3
2020-04-15 09:41:44 - INFO: 585,585,29.86,26.26,992.74,42.15
2020-04-15 09:41:54 - INFO: 586,586,30.4,26.24,992.81,42.64
2020-04-15 09:42:04 - INFO: 587,587,30.4,26.22,992.74,41.92
2020-04-15 09:42:14 - INFO: 588,588,30.4,26.24,992.76,42.39
2020-04-15 09:42:24 - INFO: 589,589,30.4,26.29,992.84,42.01
2020-04-15 09:42:34 - INFO: 590,590,30.4,26.2,992.78,42.11
2020-04-15 09:42:44 - INFO: 591,591,30.4,26.26,992.81,42.07
2020-04-15 09:42:55 - INFO: 592,592,30.94,26.35,992.79,42.03
2020-04-15 09:43:05 - INFO: 593,593,30.94,26.18,992.77,41.88
2020-04-15 09:43:15 - INFO: 594,594,30.4,26.27,992.75,42.19
2020-04-15 09:43:25 - INFO: 595,595,30.4,26.26,992.83,42.95
2020-04-15 09:43:35 - INFO: 596,596,30.4,26.22,992.77,42.9
2020-04-15 09:43:45 - INFO: 597,597,30.4,26.24,992.77,42.45
2020-04-15 09:43:55 - INFO: 598,598,30.4,26.22,992.8,41.74
2020-04-15 09:44:05 - INFO: 599,599,29.86,26.22,992.78,42.05
2020-04-15 09:44:16 - INFO: 600,600,30.4,26.2,992.79,41.77
2020-04-15 09:44:26 - INFO: 601,601,30.94,26.17,992.77,42.06
2020-04-15 09:44:36 - INFO: 602,602,30.4,26.22,992.78,42.04
2020-04-15 09:44:46 - INFO: 603,603,30.4,26.29,992.76,41.91
2020-04-15 09:44:56 - INFO: 604,604,30.4,26.26,992.79,42.32
2020-04-15 09:45:06 - INFO: 605,605,30.4,26.27,992.83,42.38
2020-04-15 09:45:16 - INFO: 606,606,30.4,26.24,992.78,42.24
2020-04-15 09:45:26 - INFO: 607,607,29.86,26.31,992.81,41.95
2020-04-15 09:45:37 - INFO: 608,608,30.4,26.2,992.79,42.14
2020-04-15 09:45:47 - INFO: 609,609,30.4,26.27,992.82,42.22
2020-04-15 09:45:57 - INFO: 610,610,30.4,26.27,992.76,42.33
2020-04-15 09:46:07 - INFO: 611,611,30.4,26.2,992.79,42.45
2020-04-15 09:46:17 - INFO: 612,612,30.4,26.18,992.77,42.1
2020-04-15 09:46:27 - INFO: 613,613,30.4,26.22,992.77,42.18
2020-04-15 09:46:37 - INFO: 614,614,30.4,26.18,992.76,41.79
2020-04-15 09:46:47 - INFO: 615,615,30.4,26.18,992.78,41.58
2020-04-15 09:46:58 - INFO: 616,616,30.94,26.27,992.74,41.35
2020-04-15 09:47:08 - INFO: 617,617,30.94,26.33,992.76,42.74
2020-04-15 09:47:18 - INFO: 618,618,30.4,26.24,992.77,42.12
2020-04-15 09:47:28 - INFO: 619,619,29.86,26.18,992.8,42.4
2020-04-15 09:47:38 - INFO: 620,620,30.4,26.17,992.79,42.47
2020-04-15 09:47:48 - INFO: 621,621,30.4,26.24,992.79,42.31
2020-04-15 09:47:58 - INFO: 622,622,30.4,26.22,992.79,42.41
2020-04-15 09:48:08 - INFO: 623,623,30.4,26.26,992.8,42.24
2020-04-15 09:48:19 - INFO: 624,624,30.94,26.22,992.8,41.66
2020-04-15 09:48:29 - INFO: 625,625,30.4,26.29,992.8,42.17
2020-04-15 09:48:39 - INFO: 626,626,30.4,26.35,992.81,42.09
2020-04-15 09:48:49 - INFO: 627,627,30.4,26.26,992.81,41.9
2020-04-15 09:48:59 - INFO: 628,628,30.4,26.26,992.8,41.78
2020-04-15 09:49:09 - INFO: 629,629,30.4,26.27,992.8,41.2
2020-04-15 09:49:19 - INFO: 630,630,30.4,26.31,992.78,41.99
2020-04-15 09:49:29 - INFO: 631,631,29.86,26.29,992.82,41.61
2020-04-15 09:49:40 - INFO: 632,632,30.4,26.27,992.81,42.13
2020-04-15 09:49:50 - INFO: 633,633,30.4,26.22,992.81,42.15
2020-04-15 09:50:00 - INFO: 634,634,30.4,26.11,992.82,41.91
2020-04-15 09:50:10 - INFO: 635,635,30.4,26.36,992.85,42.13
2020-04-15 09:50:20 - INFO: 636,636,30.94,26.2,992.84,42.29
2020-04-15 09:50:30 - INFO: 637,637,30.94,26.17,992.83,42.32
2020-04-15 09:50:40 - INFO: 638,638,30.4,26.27,992.78,42.12
2020-04-15 09:50:50 - INFO: 639,639,30.4,26.2,992.84,42.36
2020-04-15 09:51:01 - INFO: 640,640,30.4,26.35,992.79,43.02
2020-04-15 09:51:11 - INFO: 641,641,30.4,26.22,992.82,41.57
2020-04-15 09:51:21 - INFO: 642,642,30.4,26.22,992.85,42.2
2020-04-15 09:51:31 - INFO: 643,643,30.94,26.31,992.81,42.2
2020-04-15 09:51:41 - INFO: 644,644,30.4,26.24,992.86,42.31
2020-04-15 09:51:51 - INFO: 645,645,30.4,26.35,992.8,42.39
2020-04-15 09:52:01 - INFO: 646,646,30.4,26.15,992.79,42.27
2020-04-15 09:52:11 - INFO: 647,647,30.4,26.31,992.8,42.42
2020-04-15 09:52:21 - INFO: 648,648,30.4,26.35,992.79,42.19
2020-04-15 09:52:32 - INFO: 649,649,30.4,26.26,992.82,41.99
2020-04-15 09:52:42 - INFO: 650,650,30.4,26.31,992.8,42.12
2020-04-15 09:52:52 - INFO: 651,651,29.86,26.18,992.81,41.95
2020-04-15 09:53:02 - INFO: 652,652,30.4,26.24,992.89,42.51
2020-04-15 09:53:12 - INFO: 653,653,30.4,26.4,992.8,41.56
2020-04-15 09:53:22 - INFO: 654,654,30.4,26.17,992.79,41.82
2020-04-15 09:53:32 - INFO: 655,655,30.4,26.15,992.81,42.09
2020-04-15 09:53:42 - INFO: 656,656,30.4,26.27,992.8,42.33
2020-04-15 09:53:53 - INFO: 657,657,30.4,26.35,992.83,42.28
2020-04-15 09:54:03 - INFO: 658,658,30.4,26.22,992.81,42.31
2020-04-15 09:54:13 - INFO: 659,659,30.94,26.33,992.81,43.01
2020-04-15 09:54:23 - INFO: 660,660,30.4,26.33,992.81,42.29
2020-04-15 09:54:33 - INFO: 661,661,30.4,26.31,992.82,42.48
2020-04-15 09:54:43 - INFO: 662,662,30.4,26.27,992.85,42.09
2020-04-15 09:54:53 - INFO: 663,663,30.94,26.17,992.82,42.17
2020-04-15 09:55:03 - INFO: 664,664,30.94,26.27,992.82,42.03
2020-04-15 09:55:14 - INFO: 665,665,30.4,26.26,992.87,42.17
2020-04-15 09:55:24 - INFO: 666,666,30.4,26.27,992.81,41.82
2020-04-15 09:55:34 - INFO: 667,667,30.4,26.22,992.82,41.88
2020-04-15 09:55:44 - INFO: 668,668,29.86,26.35,992.85,42.42
2020-04-15 09:55:54 - INFO: 669,669,30.4,26.33,992.9,42.19
2020-04-15 09:56:04 - INFO: 670,670,30.94,26.31,992.89,41.67
2020-04-15 09:56:14 - INFO: 671,671,30.94,26.27,992.83,42.09
2020-04-15 09:56:25 - INFO: 672,672,30.4,26.27,992.81,42.1
2020-04-15 09:56:35 - INFO: 673,673,30.4,26.27,992.84,42.15
2020-04-15 09:56:45 - INFO: 674,674,30.4,26.33,992.81,42.1
2020-04-15 09:56:55 - INFO: 675,675,30.4,26.35,992.82,42.17
2020-04-15 09:57:05 - INFO: 676,676,30.4,26.35,992.85,42.01
2020-04-15 09:57:15 - INFO: 677,677,30.4,26.31,992.89,42.15
2020-04-15 09:57:25 - INFO: 678,678,30.4,26.27,992.87,42.27
2020-04-15 09:57:35 - INFO: 679,679,30.4,26.29,992.89,42.16
2020-04-15 09:57:46 - INFO: 680,680,30.4,26.35,992.83,41.93
2020-04-15 09:57:56 - INFO: 681,681,30.4,26.26,992.81,41.99
2020-04-15 09:58:06 - INFO: 682,682,30.94,26.31,992.84,42.27
2020-04-15 09:58:16 - INFO: 683,683,30.4,26.29,992.85,42.41
2020-04-15 09:58:26 - INFO: 684,684,30.4,26.29,992.81,42.63
2020-04-15 09:58:36 - INFO: 685,685,30.4,26.42,992.86,42.05
2020-04-15 09:58:46 - INFO: 686,686,30.4,26.33,992.85,42.04
2020-04-15 09:58:56 - INFO: 687,687,30.4,26.31,992.83,42.47
2020-04-15 09:59:07 - INFO: 688,688,30.4,26.27,992.81,42.65
2020-04-15 09:59:17 - INFO: 689,689,30.4,26.26,992.85,42.36
2020-04-15 09:59:27 - INFO: 690,690,30.4,26.31,992.81,42.92
2020-04-15 09:59:37 - INFO: 691,691,30.4,26.29,992.82,41.86
2020-04-15 09:59:47 - INFO: 692,692,29.86,26.33,992.83,43.3
2020-04-15 09:59:57 - INFO: 693,693,30.4,26.33,992.83,41.77
2020-04-15 10:00:07 - INFO: 694,694,30.4,26.42,992.81,41.88
2020-04-15 10:00:18 - INFO: 695,695,30.94,26.33,992.82,42.05
2020-04-15 10:00:28 - INFO: 696,696,30.4,26.22,992.84,42.12
2020-04-15 10:00:38 - INFO: 697,697,30.4,26.26,992.86,42.19
2020-04-15 10:00:48 - INFO: 698,698,30.4,26.29,992.9,42.03
2020-04-15 10:00:58 - INFO: 699,699,30.4,26.33,992.86,42.35
2020-04-15 10:01:08 - INFO: 700,700,29.86,26.26,992.83,41.98
2020-04-15 10:01:18 - INFO: 701,701,30.4,26.35,992.83,42.27
2020-04-15 10:01:28 - INFO: 702,702,30.94,26.27,992.81,41.99
2020-04-15 10:01:38 - INFO: 703,703,30.4,26.24,992.83,41.95
2020-04-15 10:01:49 - INFO: 704,704,30.4,26.33,992.9,42.53
2020-04-15 10:01:59 - INFO: 705,705,30.94,26.27,992.88,42.14
2020-04-15 10:02:09 - INFO: 706,706,30.4,26.26,992.87,42.22
2020-04-15 10:02:19 - INFO: 707,707,30.4,26.27,992.84,42.29
2020-04-15 10:02:29 - INFO: 708,708,30.4,26.31,992.83,42.5
2020-04-15 10:02:39 - INFO: 709,709,30.94,26.27,992.84,42.34
2020-04-15 10:02:49 - INFO: 710,710,30.4,26.36,992.83,42.21
